,adult,gender,id,known_for_department,name,original_name,popularity,profile_path,cast_id,character,credit_id,order
7315,False,2.0,285930,Acting,Chammak Chandra,Chammak Chandra,2.029,/xEtdW0GJozV3rIi2ZLJo4na7piE.jpg,19.0,,6149614f22df2e0093093a77,9.0
7316,False,1.0,285930,Acting,Hema,Hema,2.794,/4s1Kiq09KI4p7RFjmclEelLnyV8.jpg,20.0,,614961567719d70044eaa204,10.0
7317,False,2.0,285930,Acting,Sivannarayana Naripeddi,Sivannarayana Naripeddi,2.318,/nqG9wFjXEool9NLPRrUsnZbjm72.jpg,21.0,,6149618a9450fe002cbfa58e,11.0
7318,False,2.0,566486,Acting,Varun Tej,Varun Tej,3.391,/2N9LTqRxLpeCCyNTYUpnVBhZiZU.jpg,0.0,Dev,5c087d4692514147b0003800,0.0
7319,False,1.0,566486,Acting,Aditi Rao Hydari,Aditi Rao Hydari,5.085,/3VGC1hn7gONNTa2ucEiXaQLIQbs.jpg,1.0,Riya,5c087d6d92514147a3003d71,1.0
7320,False,1.0,566486,Acting,Lavanya Tripathi,Lavanya Tripathi,2.747,/fp31MLIjisF6MdWRBN3KQ9T8S3u.jpg,2.0,Parvathi,5c087d780e0a2638c50041ef,2.0
7321,False,2.0,566486,Acting,Srinivas Avasarala,Srinivas Avasarala,3.295,/y7gdtDJqvwPrWKLVmDbE9BtPdOY.jpg,4.0,Mohan,5c087d969251414798003bb6,3.0
7322,False,2.0,566486,Acting,Satyadev Kancharana,Satyadev Kancharana,6.241,/uIf1HM99iDVf9vdJwXPMgggOHkA.jpg,5.0,Karan,5c087dab9251414798003bdb,4.0
7323,False,2.0,566486,Acting,Raja Chembolu,Raja Chembolu,2.122,/hWYmCpzj6MeuCUVxBCoK2Gbd6ge.jpg,40.0,,60251cc8c5ada5003e801ef7,5.0
7324,False,1.0,566486,Acting,Pavani Gangireddy,Pavani Gangireddy,13.849,/r454n0MTbEQq9OOlphJWQrd1ADb.jpg,41.0,,60251ce5abf8e20040a4bbc6,6.0
7325,False,1.0,348659,Acting,Tejaswi Madivada,Tejaswi Madivada,3.851,/1XRKVC9IEqf0k6Yj1R69xCc0dUA.jpg,0.0,,55a4677dc3a3685e59000608,0.0
7326,False,2.0,348659,Acting,Sumanth Ashwin,Sumanth Ashwin,3.485,/kIFjobwqzSKWYAkwj7OcmKPP3b.jpg,1.0,,55a46793c3a3685e5900060b,1.0
7327,False,1.0,348659,Acting,Sri Divya,Sri Divya,5.132,/zwAnbEu7ZPlbPjXGE91kzVUcN1Y.jpg,2.0,,561e85869251415aa800027e,2.0
7328,False,1.0,348659,Acting,Lavanya Reddy,Lavanya Reddy,0.6,,5.0,,561e85f0c3a36872240002e2,3.0
7329,False,0.0,348659,Acting,Sukrithi,Sukrithi,0.6,,6.0,,561e86c992514171da00004c,4.0
7330,False,2.0,348659,Acting,Parvateesam,Parvateesam,0.98,/bDUzj1MiD2jcdNcUOUG3D8kEvmS.jpg,7.0,,561e86d092514171d000004c,5.0
7331,False,2.0,348659,Acting,Viswant Duddumpudi,Viswant Duddumpudi,1.96,,8.0,,57ab1661c3a36827b7000b4e,6.0
7332,False,1.0,348659,Acting,Mamilla Shailaja Priya,Mamilla Shailaja Priya,4.68,/Ae9I3yBoUZusGlJiFIKZtQFZyFz.jpg,9.0,Sonia's mother,5a683e2c9251411bc7006ee8,7.0
7333,False,1.0,153860,Acting,Tamannaah Bhatia,Tamannaah Bhatia,7.221,/t4WYoKiFAyO1Rhjv7O03EKmJHp4.jpg,2.0,Sravanthi,52fe4b4e9251416c910d642f,0.0
7334,False,2.0,153860,Acting,Ram Pothineni,Ram Pothineni,7.944,/co7EItZMqNAvKJmH16NMoVB24cl.jpg,5.0,Ram,52fe4b4e9251416c910d643f,1.0
7335,False,2.0,153860,Acting,Suman Talwar,Suman Talwar,18.967,/p8hY2ZtAuZRx7LMpimQa5wCYG60.jpg,8.0,Sravanthi's Father,5c834854c3a3684e8cd95a9c,2.0
7336,False,2.0,153860,Acting,Richard Rishi,Richard Rishi,3.464,/x6TBKbp6ieXbI5nFY3EcQS5gONY.jpg,9.0,DK,5c83485fc3a3684e89d9aaa2,3.0
7337,False,2.0,153860,Acting,Y. Kasi Viswanath,Y. Kasi Viswanath,2.708,/sXLyWwvlfNSFfpp4PA1N5K9EuUE.jpg,10.0,Chef,5c8348670e0a26430561436d,4.0
7338,False,2.0,153860,Acting,Sayaji Shinde,Sayaji Shinde,3.048,/r4VBYop4XktGuSZ0wozRqJbEzMH.jpg,11.0,Ram's Father,5c83487292514129191963b9,5.0
7339,False,1.0,153860,Acting,Anu Hasan,Anu Hasan,3.252,/3RAL49aXmIE5eY5Sg0cNBlQy5vD.jpg,12.0,Ram's Aunt,5c83487b0e0a26430a61dc48,6.0
7340,False,2.0,153860,Writing,Kona Venkat,Kona Venkat,1.786,/z3ZGmzpnx2zrJNJRonoWKG2FZNN.jpg,13.0,Koka Bhai,5c83488792514127661dc0d4,7.0
7341,False,1.0,153860,Acting,Satya Krishnan,Satya Krishnan,3.272,/8ymNkVGuJuAQkYcVc2ZZuxw6xov.jpg,14.0,Dr Savitha,5c8348900e0a26430a61dc70,8.0
7342,False,2.0,153860,Acting,Brahmanandam,Brahmanandam,4.864,/zh6nWEIy3l1dsZA9EDuDezq867b.jpg,15.0,Pandu Ranga Rao,5c8348980e0a2643056143a1,9.0
7343,False,2.0,153860,Acting,Nagineedu Vellanki,Nagineedu Vellanki,3.147,/bqB6ri0ZPKUmzQJNcBIAjOwITu9.jpg,16.0,Pulla Reddy,5c8348a00e0a2642fb621e49,10.0
7344,False,2.0,153860,Acting,Raghu Babu,Raghu Babu,5.179,/9aE6s9wqHgRcBY7wiUfkEZMgJNK.jpg,17.0,Johnny,5c8348aa0e0a26430361ef8d,11.0
7345,False,2.0,153860,Acting,Suman Shetty,Suman Shetty,1.786,/5o7kf1eA6LiY7ez6tfGKQb6FSXF.jpg,18.0,Kumar,5c8348b10e0a2642fe61e8a6,12.0
7346,False,2.0,967796,Acting,Vishwak Sen,Vishwak Sen,6.455,/ffWsFHwde7M3W2IiIfn01htpALX.jpg,1.0,Arjun Kumar Allam,6267a43a12aabc0067a61165,0.0
7347,False,1.0,967796,Acting,Rukshar Dhillon,Rukshar Dhillon,8.863,/oTT97tevTV3gJf1ZvfaXaBNSpY.jpg,2.0,Madhavi,6267a44012aabc0051668453,1.0
7348,False,1.0,967796,Acting,Ritika Nayak,Ritika Nayak,0.6,/6KyRbryxk9Od1goIDGlK3GodKlp.jpg,3.0,Vasudha,6267a46b19675700519e8426,2.0
7349,False,2.0,967796,Acting,Goparaju Ramana,Goparaju Ramana,1.473,/vRQKXftT1PXokqcfOKL9JjoiBht.jpg,4.0,,6267a495eda4b70168ff1703,3.0
7350,False,2.0,967796,Acting,Kadambari Kiran,Kadambari Kiran,4.385,/j6oQNoZw0pT40e0RdtyKB84VuIE.jpg,5.0,,6267a49d12aabc00a6e17071,4.0
7351,False,2.0,967796,Acting,Rajkumar Kasireddy,Rajkumar Kasireddy,1.094,,19.0,,62686d8912aabc005168c6c0,5.0
7352,False,0.0,967796,Acting,Naveen Muthavarapu,Naveen Muthavarapu,0.6,,24.0,,6268727eea37e0009f5c79ea,6.0
7353,False,2.0,967796,Acting,Vennela Kishore,Vennela Kishore,7.624,/8a0mcxMPjD4KR15gyE5QmbDeTub.jpg,27.0,,6274d50a78570e2e5e7872a6,7.0
7354,False,2.0,967796,Acting,Ashok Selvan,Ashok Selvan,4.434,/qA8w8hRmyw7IWxIuM64s7aPwqbe.jpg,28.0,,62766fcc72d8551307421631,8.0
7355,False,1.0,967796,Acting,Vidya Sivalenka,Vidya Sivalenka,0.6,,29.0,,62c20c3baf6e941e245516a3,9.0
7356,False,2.0,23782,Acting,Venkatesh,Venkatesh,3.896,/t5PWjy177ZTUM6wdjaVjqp5FLJq.jpg,3.0,,53b179f00e0a26598c00854c,0.0
7357,False,1.0,23782,Acting,Rambha,Rambha,2.187,/hrJSSIEr5f5je2XHmnYVDF52vvn.jpg,4.0,,53b179f50e0a26597500828e,1.0
7358,False,1.0,23782,Acting,Madhoo,Madhoo,1.012,/bBRTCNgnpNrcZQPC5jodkGPvx5W.jpg,5.0,,53b179f6c3a3682ed800632b,2.0
7359,False,2.0,23782,Acting,Kota Srinivasa Rao,Kota Srinivasa Rao,3.757,/iEJprOPpeLhnyxBu2KdiJtw5Adb.jpg,6.0,,53b179f70e0a26598c00854e,3.0
7360,False,2.0,137280,Acting,Varun Sandesh,Varun Sandesh,1.969,/ivdqRWq1L2olXJtWjSajnkXhYGc.jpg,1.0,,52fe4c2dc3a368484e1ab35f,0.0
7361,False,0.0,137280,Acting,Anita Galler,Anita Galler,0.764,,2.0,,52fe4c2dc3a368484e1ab363,1.0
7362,False,1.0,137280,Acting,Shraddha Das,Shraddha Das,2.767,/zt3UYBlohKs8arf1JJaahWZUwwb.jpg,3.0,,52fe4c2dc3a368484e1ab367,2.0
7363,False,1.0,137280,Acting,Janaki Sabesh,Janaki Sabesh,1.788,/jaMuEvnjWiihZH7xZc4keP6ajMa.jpg,6.0,,54c8c7fe925141678c005db8,3.0
7364,False,2.0,137280,Acting,Prathap Pothan,Prathap Pothan,2.713,/woY6ziwtudUSc0JhcvkFHKgUZ3D.jpg,11.0,,54c8c901c3a36870ba001b1d,4.0
7365,False,2.0,811944,Acting,Ram Charan,Ram Charan,15.84,/mNQA0qYtLeemo7mljd9RlG9jUMR.jpg,1.0,,6062c15bf056d500282c9946,0.0
7366,False,1.0,811944,Acting,Kiara Advani,Kiara Advani,8.681,/oyyCVVGwx3xGomOAESsHxpJacBK.jpg,10.0,,6120a3f7fd4a96002ef17953,1.0
7367,False,1.0,811944,Acting,Anjali,Anjali,2.078,/aTLJCkl6mBXnb5ekKQytd7zTfne.jpg,11.0,,6120a404385202002b2cbf28,2.0
7368,False,2.0,811944,Acting,Jayaram,Jayaram,5.451,/cc1SfVFctuYH353NgxXNBoAFX2d.jpg,12.0,,6123dc14d6590b007e1236ff,3.0
7369,False,2.0,811944,Acting,Sunil Varma,Sunil Varma,2.406,/2ueRNLlbB8jaivO6yb7zfIlFhh7.jpg,13.0,,613834b59369a200928cb4fd,4.0
7370,False,2.0,811944,Acting,Naveen Chandra,Naveen Chandra,5.646,/6iEhNOOqRTOQ0JFSiv6agtqvwx9.jpg,15.0,,616f0aa73d4d9600290eaf85,5.0
7371,False,2.0,811944,Acting,Srikanth Meka,Srikanth Meka,3.759,/o10UQ9zvh9cOAUENybde25yrueV.jpg,29.0,,6276dcbc03bf8400a290dbf0,6.0
7372,False,2.0,811944,Acting,S. J. Suryah,S. J. Suryah,15.56,/fRd4pnSnds4MR75x0cxlnSijwPD.jpg,30.0,,631e81bca33612007a459502,7.0
7373,False,2.0,811944,Acting,Nassar,Nassar,4.896,/ix6L5OdJ9eQMPW4MF4OkIdeOnlo.jpg,31.0,,6332ae69d7f4650082667711,8.0
7374,False,2.0,811944,Acting,Raghu Babu,Raghu Babu,5.179,/9aE6s9wqHgRcBY7wiUfkEZMgJNK.jpg,32.0,,6332ae70663b870082d189e0,9.0
7375,False,2.0,811944,Acting,Samuthirakani,Samuthirakani,6.982,/hicCPOdDfSRCEYkeb9g53FOY19A.jpg,33.0,,6332af0a663b87008559ed5a,10.0
7376,False,2.0,521714,Acting,Mammootty,Mammootty,7.463,/c5ewp9XtDIOwK5QWhwA7TD0GzqO.jpg,0.0,Y.S.Rajasekhar Reddy,5ae94d23925141244a002a7f,0.0
7377,False,1.0,521714,Acting,Anasuya Bharadwaj,Anasuya Bharadwaj,4.017,/adfyR0yHuTdj3sMiJQNDtBBXz9Q.jpg,5.0,Gowru Charitha Reddy,5b90caef92514166aa008550,1.0
7378,False,1.0,521714,Acting,Ashrita Vemuganti,Ashrita Vemuganti,5.166,/2LXm1JzNNgJhDFPUYHdwnxi2DIO.jpg,11.0,Y.S.Vijayamma,5c5ba1f8925141337fb96648,2.0
7379,False,2.0,521714,Acting,Jagapati Babu,Jagapati Babu,4.739,/bm72k6FmDxhxtZsl1xvxoz88Hkm.jpg,10.0,Y.S.Raja Reddy,5c0a4c77c3a368251803f72e,3.0
7380,False,2.0,521714,Acting,Mahesh Achanta,Mahesh Achanta,5.393,/2TO7x9It2iSwd3nmWTnyyA7QECR.jpg,12.0,,5c5ba38dc3a3683cdb88ff6d,4.0
7381,False,2.0,521714,Acting,Nagineedu Vellanki,Nagineedu Vellanki,3.147,/bqB6ri0ZPKUmzQJNcBIAjOwITu9.jpg,13.0,,5c5ba39892514150c2b88b36,5.0
7382,False,2.0,521714,Acting,Posani Krishna Murali,Posani Krishna Murali,2.396,/mJHo1EvOORv2FAK12zpFESDQfM.jpg,7.0,Venkat Rao,5b90cb12c3a368222e00980c,6.0
7383,False,2.0,521714,Acting,Rajsekhar Aningi,Rajsekhar Aningi,2.72,/a9uICddTH892ZA4eMrOkDL4DJ7C.jpg,14.0,TDP Leader,5c5ba3c8c3a3683cd588ec21,7.0
7384,False,2.0,521714,Acting,Rao Ramesh,Rao Ramesh,2.892,/jzO0wN21tEcmz0haekvliQU91JM.jpg,4.0,KVP,5b90cae59251416698008116,8.0
7385,False,2.0,521714,Acting,Sachin Khedekar,Sachin Khedekar,1.364,/jRSgXFTDAbAb4RsW9nvNYsdhxWo.jpg,15.0,Congress Leader,5c5ba3e5c3a3684d8d872dd5,9.0
7386,False,1.0,521714,Acting,Suhasini Maniratnam,Suhasini Maniratnam,4.756,/24vsI41UVT3aU4mFwQUfLVGUl6o.jpg,9.0,Sabitha Indra Reddy,5c0a4c650e0a2638d3040478,10.0
7387,False,2.0,521714,Acting,Vinod Kumar,Vinod Kumar,0.98,,16.0,,5c5ba404c3a3683ccf88f387,11.0
7388,False,1.0,521714,Acting,Sri Sudha Bhimireddy,Sri Sudha Bhimireddy,9.916,/slqG5jqj6IbufTJuN8uNakMTh3g.jpg,40.0,,601c00e31108a8003ec32f6d,12.0
7389,False,1.0,521714,Acting,Kalpalatha,Kalpalatha,7.716,/j3sKWeC05kHdnpOmCgbv1XBaQt8.jpg,43.0,,61dbb271665408001e4eb085,13.0
7390,False,2.0,482477,Acting,Gopichand,Gopichand,4.62,/faFnhPCmtdL6qKhroiyHjgS8lqN.jpg,0.0,Krishna Prasad/Sanjeev,59eb29f5c3a368249b015a3d,0.0
7391,False,1.0,482477,Acting,Raashii Khanna,Raashii Khanna,4.857,/udvKn43LhTPgZeSnlW5H36yZEYT.jpg,7.0,Shruti,59eb2a53925141565100d006,1.0
7392,False,1.0,482477,Acting,Anu Emmanuel,Anu Emmanuel,6.296,/cJP0PC9O76QLD9pVY2JuCJUcYbT.jpg,1.0,Geetha,59eb29fcc3a3685f1b00d8c0,2.0
7393,False,2.0,482477,Acting,Shaam,Shaam,3.135,/eqvAJxumDcXuZA0tnJmhSeEde17.jpg,2.0,Mahendra,59eb2a19925141565100cfb6,3.0
7394,False,2.0,482477,Acting,Jagapati Babu,Jagapati Babu,4.739,/bm72k6FmDxhxtZsl1xvxoz88Hkm.jpg,3.0,Raghupati,59eb2a21925141562c00cedd,4.0
7395,False,2.0,482477,Acting,Brahmaji,Brahmaji,8.13,/xDTE7POq1bkyjLINxdy7rW4wQlg.jpg,20.0,Ganapathi,59ec06c892514119fc002cae,5.0
7396,False,2.0,482477,Acting,Abhimanyu Singh,Abhimanyu Singh,4.038,/ucGZIeHvG9SsW9B94InteMyOlpD.jpg,4.0,Chalapathi,59eb2a2e9251415c3a00ce1c,6.0
7397,False,2.0,482477,Acting,Sayaji Shinde,Sayaji Shinde,3.048,/r4VBYop4XktGuSZ0wozRqJbEzMH.jpg,5.0,Veerabhadram,59eb2a3f925141565100cfeb,7.0
7398,False,2.0,482477,Acting,Chandramohan,Chandramohan,2.618,/pXkbPFie2pOGgc9cd84BUz0OP4A.jpg,6.0,Sanjeev's father,59eb2a47925141554400dc40,8.0
7399,False,1.0,482477,Acting,Sithara,Sithara,1.708,/9km7P6HyYOg0qMFMicgbg64Fkn5.jpg,8.0,Raghupati's wife,59eb2a73c3a368249b015ae3,9.0
7400,False,1.0,482477,Acting,Sudha,Sudha,3.784,/eod26HfPLe95cxTk2ieT1YzNaSl.jpg,9.0,Sanjeev's mother,59eb2a81c3a368249b015af3,10.0
7401,False,2.0,482477,Acting,Vennela Kishore,Vennela Kishore,7.624,/8a0mcxMPjD4KR15gyE5QmbDeTub.jpg,17.0,Aakash,59ec0688c3a3682edc002b94,11.0
7402,False,2.0,482477,Acting,Ali Basha,Ali Basha,3.125,/1z0YbDqP81BD6VxeghJG7vo9Mny.jpg,18.0,Savitri,59ec06b79251411a45002bd9,12.0
7403,False,2.0,482477,Acting,Nagineedu Vellanki,Nagineedu Vellanki,3.147,/bqB6ri0ZPKUmzQJNcBIAjOwITu9.jpg,19.0,Sripati,59ec06bd925141191a002cfa,13.0
7404,False,2.0,482477,Acting,Ashish Vidhyarthi,Ashish Vidhyarthi,2.621,/iBUUpfHZIfpC5afHrHwcyGTHKQF.jpg,21.0,CBI Official,59ec06eac3a3682f63002be8,14.0
7405,False,2.0,482477,Acting,Thagubothu Ramesh,Thagubothu Ramesh,2.452,/1D510DdV5c4CnWkzl13zIwAshZQ.jpg,22.0,,59ec06f9c3a36830c6002926,15.0
7406,False,2.0,482477,Acting,Prabhakar,Prabhakar,6.086,/82ZArziu8gJ1gVamzlcXjedeOFq.jpg,23.0,Captain Satyaveer,59ec071cc3a3682ebd003039,16.0
7407,False,2.0,482477,Acting,Milind Gunaji,Milind Gunaji,2.998,/8KJ8YEgbi7mb0YvZj8XVpDSB1Xq.jpg,29.0,Major General Chandra Prakash,5a927c1692514107a9006bdc,17.0
7408,False,2.0,482477,Acting,Raghu Babu,Raghu Babu,5.179,/9aE6s9wqHgRcBY7wiUfkEZMgJNK.jpg,30.0,Veerabhadram's brother-in-law,5a927c5cc3a36824fd01c1b9,18.0
7409,False,2.0,482477,Acting,Amit Kumar Tiwari,Amit Kumar Tiwari,1.525,/razxVbGJjULO7pW2r0AXpcS9mFg.jpg,31.0,Captain Amith,5a927c87c3a36824f601a176,19.0
7410,False,2.0,482477,Acting,Satyadev Kancharana,Satyadev Kancharana,6.241,/uIf1HM99iDVf9vdJwXPMgggOHkA.jpg,32.0,Ram,5a927ca6c3a368675b006aef,20.0
7411,False,2.0,482477,Acting,Mukhtar Khan,Mukhtar Khan,1.783,/etbXzuRuQmmNryLcKFENnHo8itz.jpg,34.0,Commissioner Sarath Chandra,5a927d2d9251414171019cb2,21.0
7412,False,1.0,482477,Acting,Sakshi Chaudhary,Sakshi Chaudhary,6.21,/zxGoV743LvCHdDULTaTVXV1WAMr.jpg,35.0,"Special appearance in ""Adhirindhe"" song",5a927d829251414183017af4,22.0
7413,False,2.0,482477,Acting,Arjun Das,Arjun Das,5.391,/20RDzfTjpfRHxLYBfnIYXs7vcri.jpg,36.0,Ajay,5faa642e875d1a00400a869a,23.0
7414,False,1.0,482477,Acting,Pramodini Pammi,Pramodini Pammi,2.089,/5678celBmFlkvoaUbRf5fUnBNHx.jpg,44.0,,6021c3ba263462003ef9ceca,24.0
7415,False,2.0,482477,Acting,Sravan Raghavendra,Sravan Raghavendra,7.761,/mFtJnFPmGaPXhUluS0bTB8HyT7q.jpg,45.0,,6021c45fd6c300003e676efc,25.0
7416,False,0.0,482477,Acting,Sravani Nikki,Sravani Nikki,0.6,,46.0,,6021c46987a27a003f7a551c,26.0
7417,False,2.0,482477,Acting,Jenny,Jenny,1.96,/fejSGfZwZtar4pES1rDMg9SYHlG.jpg,47.0,,6021c482c0ae36003c54cf88,27.0
7418,False,1.0,482477,Acting,Megashree,Megashree,3.636,/7ofBqztGx478BaJk2gPjVMuJgH4.jpg,48.0,,6021c48d458199003ca85b60,28.0
7419,False,1.0,482477,Acting,Avantika Vandanapu,Avantika Vandanapu,3.809,/tn7nGY4w4PzVmrODfFx6NxdaNSF.jpg,49.0,,6021c4abccde040040f3f09e,29.0
7420,False,0.0,482477,Acting,Saikumar Pampana,Saikumar Pampana,0.6,,50.0,,6021c4c2149565003e70daab,30.0
7421,False,2.0,448908,Acting,Manchu Manoj,Manchu Manoj,4.69,/eNIxi8fVrv97VAhwPFiw6iSU2Y1.jpg,7.0,Kanna,5a65ac249251410b1f03636a,0.0
7422,False,1.0,448908,Acting,Pragya Jaiswal,Pragya Jaiswal,3.953,/dtqZhYFniXaCvRuuFJkchH92fQZ.jpg,6.0,Amrutha,5a65ac1f9251410b1a035876,1.0
7423,False,2.0,448908,Acting,Rajendra Prasad,Rajendra Prasad,3.07,/7gULhpyEXjh5D8D8FMkgo30H6vj.jpg,8.0,Suryanarayana,5a65ac480e0a261a010385e7,2.0
7424,False,2.0,448908,Acting,Sampath Raj,Sampath Raj,4.248,/oQgoihP26Hyg6gMFVpACRAygZli.jpg,9.0,Advocate Seshu,5a65ac5b0e0a2619f80386af,3.0
7425,False,2.0,448908,Acting,Kota Srinivasa Rao,Kota Srinivasa Rao,3.757,/iEJprOPpeLhnyxBu2KdiJtw5Adb.jpg,10.0,M.L.A.Koteswara Rao,5a65ac689251410b25036723,4.0
7426,False,2.0,448908,Acting,Rao Ramesh,Rao Ramesh,2.892,/jzO0wN21tEcmz0haekvliQU91JM.jpg,11.0,Minister Krishna Rao,5a65ac78c3a3687f6e034f95,5.0
7427,False,2.0,448908,Acting,Prudhviraj,Prudhviraj,1.166,/fF5zEdi65qeyClLhjIuCmT5LdFb.jpg,12.0,Babu Rao,5a65ac860e0a261a0103863e,6.0
7428,False,2.0,448908,Acting,Praveen,Praveen,2.09,/aBegVOvddJViXAPBL5k8MXnZCYA.jpg,13.0,Kanna's friend,5a65ac96c3a3687f7d0384d2,7.0
7429,False,2.0,448908,Acting,Satya,Satya,1.837,/fWHqfjiqnORU6R2fqwiJnowujdP.jpg,14.0,Kanna's friend,5a65aca00e0a2619fe039377,8.0
7430,False,2.0,448908,Acting,Raja Ravindra,Raja Ravindra,2.379,/87759xPmVF3K9UyVkvdUA7SfrQI.jpg,15.0,Inspector Ramesh,5a65acb09251410b2d03318d,9.0
7431,False,2.0,448908,Acting,Y. Kasi Viswanath,Y. Kasi Viswanath,2.708,/sXLyWwvlfNSFfpp4PA1N5K9EuUE.jpg,16.0,,5a65acb79251410b1f03640a,10.0
7432,False,2.0,82572,Acting,N. T. Rama Rao Jr.,N. T. Rama Rao Jr.,13.41,/kMz1SZFt7ynfL8kxs7mZZHkSzkc.jpg,1.0,R. Aditya,52fe485d9251416c91089b71,0.0
7433,False,1.0,82572,Acting,Gajala,Gajala,3.756,/AlRNA4is2aY8HwH56WJbe18gulF.jpg,5.0,Anjali,54c6a85dc3a36874ae000138,1.0
7434,False,2.0,82572,Acting,Kota Srinivasa Rao,Kota Srinivasa Rao,3.757,/iEJprOPpeLhnyxBu2KdiJtw5Adb.jpg,7.0,Sambaiah,54c6a8c29251416787000131,2.0
7435,False,2.0,82572,Acting,M. S. Narayana,M. S. Narayana,1.966,/1XRTmhRSOtHBVmoPfz45WxbLfFQ.jpg,9.0,Law School Lecturer,5502acd09251414ea60021bc,3.0
7436,False,2.0,82572,Acting,Ali Basha,Ali Basha,3.125,/1z0YbDqP81BD6VxeghJG7vo9Mny.jpg,10.0,Engineer Ali,5502c2a8925141275c003e24,4.0
7437,False,2.0,82572,Acting,Rajiv Kanakala,Rajiv Kanakala,4.188,/29Czs1esSU744TOe3ddDzCuCa0g.jpg,11.0,Satya,59a29a50c3a36847f603db3f,5.0
7438,False,2.0,82572,Acting,Brahmanandam,Brahmanandam,4.864,/zh6nWEIy3l1dsZA9EDuDezq867b.jpg,12.0,Dr. Bramhanandam,61a62e7cb458b800298cf759,6.0
7439,False,2.0,82572,Acting,Ajay,Ajay,2.974,/b0B2AxhqKGs1hRl8xfqW7UKH15P.jpg,13.0,Satya's friend,61a62e964a52f8002ccc73a5,7.0
7440,False,2.0,82572,Acting,L. B. Sriram,L. B. Sriram,1.314,/aTLYKgffXzSRbj5omN1gEfvtt3h.jpg,20.0,,623b7b6f5541fa00494d288c,8.0
7441,False,2.0,82572,Acting,Sameer Hasan,Sameer Hasan,0.753,/mNKhHh2OSejWrEXNzPVkF7pnWRr.jpg,21.0,,623ca6cb4fd141005eccf367,9.0
7442,False,2.0,82572,Acting,Chatrapathi Sekhar,Chatrapathi Sekhar,2.383,/sLP6V1McdVPwp3smHzEzuXs8ubM.jpg,22.0,,623ca6ff6f43ec005c9d6fb1,10.0
7443,False,2.0,82572,Acting,Tanikella Bharani,Tanikella Bharani,3.973,/zRjr0F64Eznbliz1RvN9icj3Lq1.jpg,23.0,,623caeaaa314400048f1662a,11.0
7444,False,2.0,318877,Acting,Kamal Haasan,Kamal Haasan,4.951,/17zscZgz4wOlGDd3Gziw4YbI3G.jpg,4.0,Prabhu,5abbb557c3a3687cb700b4d2,0.0
7445,False,2.0,318877,Acting,Rajinikanth,Rajinikanth,9.628,/cQBcrXqcQPfXOQfNfgO3slJM2xi.jpg,5.0,Murali,5abbb5600e0a2609de014906,1.0
7446,False,1.0,318877,Acting,Sripriya,Sripriya,5.608,/tWkc751kt7ag8Sx2nBbTw05Qa13.jpg,6.0,Jayachitra,5abbb569c3a3684379014c66,2.0
7447,False,1.0,318877,Acting,Jayachitra,Jayachitra,2.36,,7.0,Jayanthi,5abbb5700e0a2609e1015412,3.0
7448,False,2.0,364795,Acting,Varun Tej,Varun Tej,3.391,/2N9LTqRxLpeCCyNTYUpnVBhZiZU.jpg,3.0,Dhoopati Haribabu,5770b206c3a3683f0c000cea,0.0
7449,False,1.0,364795,Acting,Pragya Jaiswal,Pragya Jaiswal,3.953,/dtqZhYFniXaCvRuuFJkchH92fQZ.jpg,4.0,Seeta Devi,5770b21ac3a3686a93004b5b,1.0
7450,False,2.0,364795,Acting,Nikitin Dheer,Nikitin Dheer,5.894,/wM02e1KBD2yztjXtF8ENoRL63xH.jpg,7.0,Ishwar,5770b280c3a3683e91000c76,2.0
7451,False,2.0,364795,Acting,Srinivas Avasarala,Srinivas Avasarala,3.295,/y7gdtDJqvwPrWKLVmDbE9BtPdOY.jpg,5.0,Daasu,5770b231c3a3683ed9000d2d,3.0
7452,False,2.0,364795,Acting,Gollapudi Maruti Rao,Gollapudi Maruti Rao,1.4,,13.0,Kondayya,5771e3cbc3a3682468001efa,4.0
7453,False,2.0,364795,Acting,Anoop Puri,Anoop Puri,0.98,,20.0,Seeta Devi's Grandfather,5772013dc3a3682468002cc6,5.0
7454,False,1.0,364795,Acting,Sowcar Janaki,Sowcar Janaki,6.251,/7gNfdjAXaksI2ozyvzlVUnqImjf.jpg,15.0,Mahalakshmamma,5771f7ca9251411dca0026e3,6.0
7455,False,2.0,364795,Acting,Posani Krishna Murali,Posani Krishna Murali,2.396,/mJHo1EvOORv2FAK12zpFESDQfM.jpg,6.0,Elamandha,5770b244925141133f0015c8,7.0
7456,False,2.0,364795,Acting,Ravi Prakash,Ravi Prakash,2.451,/1F6m5xHOnjhS3RryLPdWYjpshZ0.jpg,18.0,Janardhana Sastry,5771fdd39251411ddd002a5d,8.0
7457,False,2.0,364795,Directing,Singeetam Srinivasa Rao,Singeetam Srinivasa Rao,0.692,,21.0,Cameo at Madras Cultural Club,57720c3f9251411dd200322a,9.0
7458,False,2.0,364795,Acting,Satyam Rajesh,Satyam Rajesh,1.345,/jpOrcCfCCTcsZLnsPQi7OjN9eWJ.jpg,14.0,,5771e3d7c3a3682460001db1,10.0
7459,False,2.0,280548,Acting,Naga Shaurya,Naga Shaurya,9.272,/2QEe3xPEYcQcyl1xzUytQbTA9x3.jpg,7.0,Venkateswara Rao,576da2eec3a3681cd70002f8,0.0
